,date,sector,GVA_share
880,2022-12-31,Services (Professional and support) GVA share,0.13461137341904167
881,2023-03-31,Services (Professional and support) GVA share,0.13549756131704244
882,2023-06-30,Services (Professional and support) GVA share,0.13558557645532673
883,2023-09-30,Services (Professional and support) GVA share,0.13650980821548594
884,2023-12-31,Services (Professional and support) GVA share,0.1357306817173444
885,2024-03-31,Services (Professional and support) GVA share,0.1378198443360778
886,2024-06-30,Services (Professional and support) GVA share,0.13885659560699357
887,2024-09-30,Services (Professional and support) GVA share,0.1386262288928153
888,1997-03-31,"Services (Government, health and education) GVA share",0.18357802042645685
889,1997-06-30,"Services (Government, health and education) GVA share",0.1833240188043902
890,1997-09-30,"Services (Government, health and education) GVA share",0.18157360689616653
891,1997-12-31,"Services (Government, health and education) GVA share",0.18398815426871346
892,1998-03-31,"Services (Government, health and education) GVA share",0.17861625530719422
893,1998-06-30,"Services (Government, health and education) GVA share",0.180226404983589
894,1998-09-30,"Services (Government, health and education) GVA share",0.18364504926933314
895,1998-12-31,"Services (Government, health and education) GVA share",0.18406214265998974
896,1999-03-31,"Services (Government, health and education) GVA share",0.1837081664058311
897,1999-06-30,"Services (Government, health and education) GVA share",0.18590534085974816
898,1999-09-30,"Services (Government, health and education) GVA share",0.1832533998244431
899,1999-12-31,"Services (Government, health and education) GVA share",0.18090105662039366
900,2000-03-31,"Services (Government, health and education) GVA share",0.18250961530542492
901,2000-06-30,"Services (Government, health and education) GVA share",0.18524781674550073
902,2000-09-30,"Services (Government, health and education) GVA share",0.1875875730782239
903,2000-12-31,"Services (Government, health and education) GVA share",0.18867474382781094
904,2001-03-31,"Services (Government, health and education) GVA share",0.19161864809555793
905,2001-06-30,"Services (Government, health and education) GVA share",0.19346936557111022
906,2001-09-30,"Services (Government, health and education) GVA share",0.19417991659189718
907,2001-12-31,"Services (Government, health and education) GVA share",0.19837611617905151
908,2002-03-31,"Services (Government, health and education) GVA share",0.19795693303365297
909,2002-06-30,"Services (Government, health and education) GVA share",0.2006194533925222
910,2002-09-30,"Services (Government, health and education) GVA share",0.20031824153051972
911,2002-12-31,"Services (Government, health and education) GVA share",0.20130813953488372
912,2003-03-31,"Services (Government, health and education) GVA share",0.2001293044288573
913,2003-06-30,"Services (Government, health and education) GVA share",0.2068327959957963
914,2003-09-30,"Services (Government, health and education) GVA share",0.20621495638043405
915,2003-12-31,"Services (Government, health and education) GVA share",0.2050837865444607
916,2004-03-31,"Services (Government, health and education) GVA share",0.20775067432455302
917,2004-06-30,"Services (Government, health and education) GVA share",0.21213297595819522
918,2004-09-30,"Services (Government, health and education) GVA share",0.21118047692055888
919,2004-12-31,"Services (Government, health and education) GVA share",0.2100929824388416
920,2005-03-31,"Services (Government, health and education) GVA share",0.21074756624498933
921,2005-06-30,"Services (Government, health and education) GVA share",0.2172102996026269
922,2005-09-30,"Services (Government, health and education) GVA share",0.2155680113681219
923,2005-12-31,"Services (Government, health and education) GVA share",0.21286547183365656
924,2006-03-31,"Services (Government, health and education) GVA share",0.21327910629274047
925,2006-06-30,"Services (Government, health and education) GVA share",0.21433809492063685
926,2006-09-30,"Services (Government, health and education) GVA share",0.21372812514155431
927,2006-12-31,"Services (Government, health and education) GVA share",0.21341929519960653
928,2007-03-31,"Services (Government, health and education) GVA share",0.21357142015807018
929,2007-06-30,"Services (Government, health and education) GVA share",0.21146241063046148
930,2007-09-30,"Services (Government, health and education) GVA share",0.21043655818304188
931,2007-12-31,"Services (Government, health and education) GVA share",0.21275248420427723
932,2008-03-31,"Services (Government, health and education) GVA share",0.21230362199822694
933,2008-06-30,"Services (Government, health and education) GVA share",0.21011967178554902
934,2008-09-30,"Services (Government, health and education) GVA share",0.21237672855490056
935,2008-12-31,"Services (Government, health and education) GVA share",0.21983188528643074
936,2009-03-31,"Services (Government, health and education) GVA share",0.2248830613764372
937,2009-06-30,"Services (Government, health and education) GVA share",0.2268480202738569
938,2009-09-30,"Services (Government, health and education) GVA share",0.23013161135441643
939,2009-12-31,"Services (Government, health and education) GVA share",0.22934483779554202
940,2010-03-31,"Services (Government, health and education) GVA share",0.23004686962864832
941,2010-06-30,"Services (Government, health and education) GVA share",0.22822289531554707
942,2010-09-30,"Services (Government, health and education) GVA share",0.22778994516442438
943,2010-12-31,"Services (Government, health and education) GVA share",0.22873605693560528
944,2011-03-31,"Services (Government, health and education) GVA share",0.23164049412603888
945,2011-06-30,"Services (Government, health and education) GVA share",0.22722711047943497
946,2011-09-30,"Services (Government, health and education) GVA share",0.22722607029993452
947,2011-12-31,"Services (Government, health and education) GVA share",0.22706290904234006
948,2012-03-31,"Services (Government, health and education) GVA share",0.22735808747118494
949,2012-06-30,"Services (Government, health and education) GVA share",0.2253524478964196
950,2012-09-30,"Services (Government, health and education) GVA share",0.22725787377069587
951,2012-12-31,"Services (Government, health and education) GVA share",0.22622915396547333
952,2013-03-31,"Services (Government, health and education) GVA share",0.22274200912659645
953,2013-06-30,"Services (Government, health and education) GVA share",0.22299217700073648
954,2013-09-30,"Services (Government, health and education) GVA share",0.21935015883338752
955,2013-12-31,"Services (Government, health and education) GVA share",0.2212974982811387
956,2014-03-31,"Services (Government, health and education) GVA share",0.22050160153433365
957,2014-06-30,"Services (Government, health and education) GVA share",0.216750666343591
958,2014-09-30,"Services (Government, health and education) GVA share",0.21767907467031902
959,2014-12-31,"Services (Government, health and education) GVA share",0.21769125035548392
960,2015-03-31,"Services (Government, health and education) GVA share",0.2176706373317884
961,2015-06-30,"Services (Government, health and education) GVA share",0.21500558334193512
962,2015-09-30,"Services (Government, health and education) GVA share",0.219122474261438
963,2015-12-31,"Services (Government, health and education) GVA share",0.2196102078875745
964,2016-03-31,"Services (Government, health and education) GVA share",0.22002373353917762
965,2016-06-30,"Services (Government, health and education) GVA share",0.2178097528517542
966,2016-09-30,"Services (Government, health and education) GVA share",0.21716412392477757
967,2016-12-31,"Services (Government, health and education) GVA share",0.21565686268031428
968,2017-03-31,"Services (Government, health and education) GVA share",0.21742224117746897
969,2017-06-30,"Services (Government, health and education) GVA share",0.21655447519321866
970,2017-09-30,"Services (Government, health and education) GVA share",0.21594526770438205
971,2017-12-31,"Services (Government, health and education) GVA share",0.21564072783584978
972,2018-03-31,"Services (Government, health and education) GVA share",0.21787452808815091
973,2018-06-30,"Services (Government, health and education) GVA share",0.21610841291952695
974,2018-09-30,"Services (Government, health and education) GVA share",0.21672849608643566
975,2018-12-31,"Services (Government, health and education) GVA share",0.21692550828108206
976,2019-03-31,"Services (Government, health and education) GVA share",0.21650216602151942
977,2019-06-30,"Services (Government, health and education) GVA share",0.21993150008365941
978,2019-09-30,"Services (Government, health and education) GVA share",0.22067978632784824
979,2019-12-31,"Services (Government, health and education) GVA share",0.2242392453187361
980,2020-03-31,"Services (Government, health and education) GVA share",0.22354669758515913
981,2020-06-30,"Services (Government, health and education) GVA share",0.24482698785099824
982,2020-09-30,"Services (Government, health and education) GVA share",0.2292859151667549
983,2020-12-31,"Services (Government, health and education) GVA share",0.23182742703567324
984,2021-03-31,"Services (Government, health and education) GVA share",0.2351498224735758
985,2021-06-30,"Services (Government, health and education) GVA share",0.23017692318269228
986,2021-09-30,"Services (Government, health and education) GVA share",0.22865977154276146
987,2021-12-31,"Services (Government, health and education) GVA share",0.2282958259794109
988,2022-03-31,"Services (Government, health and education) GVA share",0.22933577018365575
989,2022-06-30,"Services (Government, health and education) GVA share",0.2203349528517839
990,2022-09-30,"Services (Government, health and education) GVA share",0.2220139943115392
991,2022-12-31,"Services (Government, health and education) GVA share",0.22020247988733113
992,2023-03-31,"Services (Government, health and education) GVA share",0.2220183110349337
993,2023-06-30,"Services (Government, health and education) GVA share",0.22637120966434246
994,2023-09-30,"Services (Government, health and education) GVA share",0.2284349810910745
995,2023-12-31,"Services (Government, health and education) GVA share",0.2305268462724626
996,2024-03-31,"Services (Government, health and education) GVA share",0.23040048202184327
997,2024-06-30,"Services (Government, health and education) GVA share",0.23319127902533726
998,2024-09-30,"Services (Government, health and education) GVA share",0.2341950954313341
