,year,region_sdg,stat,amount,population_type,category,share
934,2001,Oceania,wat_share_lim_u,0.02192114306330789,Urban,Limited (more than 30 mins),0.02192114306330789
935,2001,Sub-Saharan Africa,wat_share_lim_u,0.08783740340653914,Urban,Limited (more than 30 mins),0.08783740340653914
936,2002,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
937,2002,Central and Southern Asia,wat_share_lim_u,0.018143496610551084,Urban,Limited (more than 30 mins),0.018143496610551084
938,2002,Eastern and South-Eastern Asia,wat_share_lim_u,0.007453758890850074,Urban,Limited (more than 30 mins),0.007453758890850074
939,2002,Europe and Northern America,wat_share_lim_u,0.0015593257996355595,Urban,Limited (more than 30 mins),0.0015593257996355595
940,2002,Latin America and the Caribbean,wat_share_lim_u,0.003110654486331416,Urban,Limited (more than 30 mins),0.003110654486331416
941,2002,Northern Africa and Western Asia,wat_share_lim_u,0.026370371460708728,Urban,Limited (more than 30 mins),0.026370371460708728
942,2002,Oceania,wat_share_lim_u,0.022058359330587484,Urban,Limited (more than 30 mins),0.022058359330587484
943,2002,Sub-Saharan Africa,wat_share_lim_u,0.08806173949996816,Urban,Limited (more than 30 mins),0.08806173949996816
944,2003,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
945,2003,Central and Southern Asia,wat_share_lim_u,0.01820887336125809,Urban,Limited (more than 30 mins),0.01820887336125809
946,2003,Eastern and South-Eastern Asia,wat_share_lim_u,0.007236366594497387,Urban,Limited (more than 30 mins),0.007236366594497387
947,2003,Europe and Northern America,wat_share_lim_u,0.0015758968145926347,Urban,Limited (more than 30 mins),0.0015758968145926347
948,2003,Latin America and the Caribbean,wat_share_lim_u,0.0030344864086030367,Urban,Limited (more than 30 mins),0.0030344864086030367
949,2003,Northern Africa and Western Asia,wat_share_lim_u,0.02638442066348611,Urban,Limited (more than 30 mins),0.02638442066348611
950,2003,Oceania,wat_share_lim_u,0.022174062095906298,Urban,Limited (more than 30 mins),0.022174062095906298
951,2003,Sub-Saharan Africa,wat_share_lim_u,0.08818553430599055,Urban,Limited (more than 30 mins),0.08818553430599055
952,2004,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
953,2004,Central and Southern Asia,wat_share_lim_u,0.01826042220685068,Urban,Limited (more than 30 mins),0.01826042220685068
954,2004,Eastern and South-Eastern Asia,wat_share_lim_u,0.00702852929547882,Urban,Limited (more than 30 mins),0.00702852929547882
955,2004,Europe and Northern America,wat_share_lim_u,0.0018659587529007398,Urban,Limited (more than 30 mins),0.0018659587529007398
956,2004,Latin America and the Caribbean,wat_share_lim_u,0.002958876591211393,Urban,Limited (more than 30 mins),0.002958876591211393
957,2004,Northern Africa and Western Asia,wat_share_lim_u,0.026424499778217436,Urban,Limited (more than 30 mins),0.026424499778217436
958,2004,Oceania,wat_share_lim_u,0.022282773856858024,Urban,Limited (more than 30 mins),0.022282773856858024
959,2004,Sub-Saharan Africa,wat_share_lim_u,0.08839567856200777,Urban,Limited (more than 30 mins),0.08839567856200777
960,2005,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
961,2005,Central and Southern Asia,wat_share_lim_u,0.020203215660565443,Urban,Limited (more than 30 mins),0.020203215660565443
962,2005,Eastern and South-Eastern Asia,wat_share_lim_u,0.006825206184855449,Urban,Limited (more than 30 mins),0.006825206184855449
963,2005,Europe and Northern America,wat_share_lim_u,0.0021190920908647935,Urban,Limited (more than 30 mins),0.0021190920908647935
964,2005,Latin America and the Caribbean,wat_share_lim_u,0.0028970871823417728,Urban,Limited (more than 30 mins),0.0028970871823417728
965,2005,Northern Africa and Western Asia,wat_share_lim_u,0.02653899057556884,Urban,Limited (more than 30 mins),0.02653899057556884
966,2005,Oceania,wat_share_lim_u,0.022398644186177655,Urban,Limited (more than 30 mins),0.022398644186177655
967,2005,Sub-Saharan Africa,wat_share_lim_u,0.08855179982683622,Urban,Limited (more than 30 mins),0.08855179982683622
968,2006,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
969,2006,Central and Southern Asia,wat_share_lim_u,0.02056882880807467,Urban,Limited (more than 30 mins),0.02056882880807467
970,2006,Eastern and South-Eastern Asia,wat_share_lim_u,0.006620605156295355,Urban,Limited (more than 30 mins),0.006620605156295355
971,2006,Europe and Northern America,wat_share_lim_u,0.00238223725818019,Urban,Limited (more than 30 mins),0.00238223725818019
972,2006,Latin America and the Caribbean,wat_share_lim_u,0.002836939512374801,Urban,Limited (more than 30 mins),0.002836939512374801
973,2006,Northern Africa and Western Asia,wat_share_lim_u,0.026651940384101108,Urban,Limited (more than 30 mins),0.026651940384101108
974,2006,Oceania,wat_share_lim_u,0.022513580274490276,Urban,Limited (more than 30 mins),0.022513580274490276
975,2006,Sub-Saharan Africa,wat_share_lim_u,0.08862715307439271,Urban,Limited (more than 30 mins),0.08862715307439271
976,2007,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
977,2007,Central and Southern Asia,wat_share_lim_u,0.020851446346370626,Urban,Limited (more than 30 mins),0.020851446346370626
978,2007,Eastern and South-Eastern Asia,wat_share_lim_u,0.006419533248802681,Urban,Limited (more than 30 mins),0.006419533248802681
979,2007,Europe and Northern America,wat_share_lim_u,0.002621726943403564,Urban,Limited (more than 30 mins),0.002621726943403564
980,2007,Latin America and the Caribbean,wat_share_lim_u,0.002777249053535833,Urban,Limited (more than 30 mins),0.002777249053535833
981,2007,Northern Africa and Western Asia,wat_share_lim_u,0.026796443758145373,Urban,Limited (more than 30 mins),0.026796443758145373
982,2007,Oceania,wat_share_lim_u,0.022629477183748154,Urban,Limited (more than 30 mins),0.022629477183748154
983,2007,Sub-Saharan Africa,wat_share_lim_u,0.08858898164352881,Urban,Limited (more than 30 mins),0.08858898164352881
984,2008,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
985,2008,Central and Southern Asia,wat_share_lim_u,0.02113679589934326,Urban,Limited (more than 30 mins),0.02113679589934326
986,2008,Eastern and South-Eastern Asia,wat_share_lim_u,0.006219821251662219,Urban,Limited (more than 30 mins),0.006219821251662219
987,2008,Europe and Northern America,wat_share_lim_u,0.0028560843905553364,Urban,Limited (more than 30 mins),0.0028560843905553364
988,2008,Latin America and the Caribbean,wat_share_lim_u,0.0027232049908433274,Urban,Limited (more than 30 mins),0.0027232049908433274
989,2008,Northern Africa and Western Asia,wat_share_lim_u,0.026892246782966867,Urban,Limited (more than 30 mins),0.026892246782966867
990,2008,Oceania,wat_share_lim_u,0.022747929138739666,Urban,Limited (more than 30 mins),0.022747929138739666
991,2008,Sub-Saharan Africa,wat_share_lim_u,0.08863225593036042,Urban,Limited (more than 30 mins),0.08863225593036042
992,2009,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
993,2009,Central and Southern Asia,wat_share_lim_u,0.021425423001626198,Urban,Limited (more than 30 mins),0.021425423001626198
994,2009,Eastern and South-Eastern Asia,wat_share_lim_u,0.006023377417082149,Urban,Limited (more than 30 mins),0.006023377417082149
995,2009,Europe and Northern America,wat_share_lim_u,0.003088282596617693,Urban,Limited (more than 30 mins),0.003088282596617693
996,2009,Latin America and the Caribbean,wat_share_lim_u,0.002729701188014516,Urban,Limited (more than 30 mins),0.002729701188014516
997,2009,Northern Africa and Western Asia,wat_share_lim_u,0.026978233628328466,Urban,Limited (more than 30 mins),0.026978233628328466
998,2009,Oceania,wat_share_lim_u,0.021562269547091673,Urban,Limited (more than 30 mins),0.021562269547091673
999,2009,Sub-Saharan Africa,wat_share_lim_u,0.08864415706289852,Urban,Limited (more than 30 mins),0.08864415706289852
1000,2010,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1001,2010,Central and Southern Asia,wat_share_lim_u,0.02170916587250004,Urban,Limited (more than 30 mins),0.02170916587250004
1002,2010,Eastern and South-Eastern Asia,wat_share_lim_u,0.005832275708390053,Urban,Limited (more than 30 mins),0.005832275708390053
1003,2010,Europe and Northern America,wat_share_lim_u,0.003315624416630902,Urban,Limited (more than 30 mins),0.003315624416630902
1004,2010,Latin America and the Caribbean,wat_share_lim_u,0.002736655214614687,Urban,Limited (more than 30 mins),0.002736655214614687
1005,2010,Northern Africa and Western Asia,wat_share_lim_u,0.027136423735967113,Urban,Limited (more than 30 mins),0.027136423735967113
1006,2010,Oceania,wat_share_lim_u,0.020412099856711444,Urban,Limited (more than 30 mins),0.020412099856711444
1007,2010,Sub-Saharan Africa,wat_share_lim_u,0.08863924875742266,Urban,Limited (more than 30 mins),0.08863924875742266
1008,2011,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1009,2011,Central and Southern Asia,wat_share_lim_u,0.02199534314766384,Urban,Limited (more than 30 mins),0.02199534314766384
1010,2011,Eastern and South-Eastern Asia,wat_share_lim_u,0.005651724669496016,Urban,Limited (more than 30 mins),0.005651724669496016
1011,2011,Europe and Northern America,wat_share_lim_u,0.0035388865788553965,Urban,Limited (more than 30 mins),0.0035388865788553965
1012,2011,Latin America and the Caribbean,wat_share_lim_u,0.002743429561403151,Urban,Limited (more than 30 mins),0.002743429561403151
1013,2011,Northern Africa and Western Asia,wat_share_lim_u,0.027329020308901896,Urban,Limited (more than 30 mins),0.027329020308901896
1014,2011,Oceania,wat_share_lim_u,0.019218810766398017,Urban,Limited (more than 30 mins),0.019218810766398017
1015,2011,Sub-Saharan Africa,wat_share_lim_u,0.0894708591917516,Urban,Limited (more than 30 mins),0.0894708591917516
1016,2012,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1017,2012,Central and Southern Asia,wat_share_lim_u,0.022280987204352114,Urban,Limited (more than 30 mins),0.022280987204352114
1018,2012,Eastern and South-Eastern Asia,wat_share_lim_u,0.005473108810774019,Urban,Limited (more than 30 mins),0.005473108810774019
1019,2012,Europe and Northern America,wat_share_lim_u,0.003760808648422334,Urban,Limited (more than 30 mins),0.003760808648422334
1020,2012,Latin America and the Caribbean,wat_share_lim_u,0.0027501197949085974,Urban,Limited (more than 30 mins),0.0027501197949085974
1021,2012,Northern Africa and Western Asia,wat_share_lim_u,0.02748921926139355,Urban,Limited (more than 30 mins),0.02748921926139355
1022,2012,Oceania,wat_share_lim_u,0.017990204099837804,Urban,Limited (more than 30 mins),0.017990204099837804
1023,2012,Sub-Saharan Africa,wat_share_lim_u,0.08929083723908524,Urban,Limited (more than 30 mins),0.08929083723908524
1024,2013,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1025,2013,Central and Southern Asia,wat_share_lim_u,0.02256001847522672,Urban,Limited (more than 30 mins),0.02256001847522672
1026,2013,Eastern and South-Eastern Asia,wat_share_lim_u,0.005294816767713899,Urban,Limited (more than 30 mins),0.005294816767713899
1027,2013,Europe and Northern America,wat_share_lim_u,0.0039733074227015575,Urban,Limited (more than 30 mins),0.0039733074227015575
1028,2013,Latin America and the Caribbean,wat_share_lim_u,0.0027577035333151167,Urban,Limited (more than 30 mins),0.0027577035333151167
1029,2013,Northern Africa and Western Asia,wat_share_lim_u,0.027555093667494843,Urban,Limited (more than 30 mins),0.027555093667494843
1030,2013,Oceania,wat_share_lim_u,0.016583015643748464,Urban,Limited (more than 30 mins),0.016583015643748464
1031,2013,Sub-Saharan Africa,wat_share_lim_u,0.08909822067442577,Urban,Limited (more than 30 mins),0.08909822067442577
1032,2014,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1033,2014,Central and Southern Asia,wat_share_lim_u,0.02283075201956239,Urban,Limited (more than 30 mins),0.02283075201956239
1034,2014,Eastern and South-Eastern Asia,wat_share_lim_u,0.005116848322229825,Urban,Limited (more than 30 mins),0.005116848322229825
1035,2014,Europe and Northern America,wat_share_lim_u,0.0041697719903687255,Urban,Limited (more than 30 mins),0.0041697719903687255
1036,2014,Latin America and the Caribbean,wat_share_lim_u,0.0027558841717479593,Urban,Limited (more than 30 mins),0.0027558841717479593
1037,2014,Northern Africa and Western Asia,wat_share_lim_u,0.027641595808316696,Urban,Limited (more than 30 mins),0.027641595808316696
1038,2014,Oceania,wat_share_lim_u,0.015170316306344932,Urban,Limited (more than 30 mins),0.015170316306344932
1039,2014,Sub-Saharan Africa,wat_share_lim_u,0.08884956510961083,Urban,Limited (more than 30 mins),0.08884956510961083
1040,2015,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1041,2015,Central and Southern Asia,wat_share_lim_u,0.023093301515704018,Urban,Limited (more than 30 mins),0.023093301515704018
1042,2015,Eastern and South-Eastern Asia,wat_share_lim_u,0.004940029950372992,Urban,Limited (more than 30 mins),0.004940029950372992
1043,2015,Europe and Northern America,wat_share_lim_u,0.004101709951663635,Urban,Limited (more than 30 mins),0.004101709951663635
1044,2015,Latin America and the Caribbean,wat_share_lim_u,0.002755741002048559,Urban,Limited (more than 30 mins),0.002755741002048559
1045,2015,Northern Africa and Western Asia,wat_share_lim_u,0.02860354257086345,Urban,Limited (more than 30 mins),0.02860354257086345
1046,2015,Oceania,wat_share_lim_u,0.013755130184300034,Urban,Limited (more than 30 mins),0.013755130184300034
1047,2015,Sub-Saharan Africa,wat_share_lim_u,0.08853521618989384,Urban,Limited (more than 30 mins),0.08853521618989384
1048,2016,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1049,2016,Central and Southern Asia,wat_share_lim_u,0.023355405874509787,Urban,Limited (more than 30 mins),0.023355405874509787
1050,2016,Eastern and South-Eastern Asia,wat_share_lim_u,0.004749836857171105,Urban,Limited (more than 30 mins),0.004749836857171105
1051,2016,Europe and Northern America,wat_share_lim_u,0.004034745566867878,Urban,Limited (more than 30 mins),0.004034745566867878
1052,2016,Latin America and the Caribbean,wat_share_lim_u,0.0027605764622116937,Urban,Limited (more than 30 mins),0.0027605764622116937
1053,2016,Northern Africa and Western Asia,wat_share_lim_u,0.028979634328445508,Urban,Limited (more than 30 mins),0.028979634328445508
1054,2016,Oceania,wat_share_lim_u,0.012332071414555603,Urban,Limited (more than 30 mins),0.012332071414555603
1055,2016,Sub-Saharan Africa,wat_share_lim_u,0.08833482167375284,Urban,Limited (more than 30 mins),0.08833482167375284
1056,2017,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1057,2017,Central and Southern Asia,wat_share_lim_u,0.023620799817568563,Urban,Limited (more than 30 mins),0.023620799817568563
1058,2017,Eastern and South-Eastern Asia,wat_share_lim_u,0.004574041607436806,Urban,Limited (more than 30 mins),0.004574041607436806
1059,2017,Europe and Northern America,wat_share_lim_u,0.003966256480815245,Urban,Limited (more than 30 mins),0.003966256480815245
1060,2017,Latin America and the Caribbean,wat_share_lim_u,0.0020660057946320746,Urban,Limited (more than 30 mins),0.0020660057946320746
1061,2017,Northern Africa and Western Asia,wat_share_lim_u,0.029420227117281473,Urban,Limited (more than 30 mins),0.029420227117281473
1062,2017,Oceania,wat_share_lim_u,0.01089302511746575,Urban,Limited (more than 30 mins),0.01089302511746575
1063,2017,Sub-Saharan Africa,wat_share_lim_u,0.08794618845138606,Urban,Limited (more than 30 mins),0.08794618845138606
1064,2018,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1065,2018,Central and Southern Asia,wat_share_lim_u,0.023872793124942657,Urban,Limited (more than 30 mins),0.023872793124942657
1066,2018,Eastern and South-Eastern Asia,wat_share_lim_u,0.004352995331706539,Urban,Limited (more than 30 mins),0.004352995331706539
1067,2018,Europe and Northern America,wat_share_lim_u,0.0038975830539844936,Urban,Limited (more than 30 mins),0.0038975830539844936
1068,2018,Latin America and the Caribbean,wat_share_lim_u,0.002092170788846453,Urban,Limited (more than 30 mins),0.002092170788846453
1069,2018,Northern Africa and Western Asia,wat_share_lim_u,0.028745038391827075,Urban,Limited (more than 30 mins),0.028745038391827075
1070,2018,Oceania,wat_share_lim_u,0.00942251279094615,Urban,Limited (more than 30 mins),0.00942251279094615
1071,2018,Sub-Saharan Africa,wat_share_lim_u,0.08761498200122511,Urban,Limited (more than 30 mins),0.08761498200122511
1072,2019,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1073,2019,Central and Southern Asia,wat_share_lim_u,0.024121832666031632,Urban,Limited (more than 30 mins),0.024121832666031632
1074,2019,Eastern and South-Eastern Asia,wat_share_lim_u,0.004043755735935355,Urban,Limited (more than 30 mins),0.004043755735935355
1075,2019,Europe and Northern America,wat_share_lim_u,0.0038287773036011987,Urban,Limited (more than 30 mins),0.0038287773036011987
1076,2019,Latin America and the Caribbean,wat_share_lim_u,0.002118723773338498,Urban,Limited (more than 30 mins),0.002118723773338498
1077,2019,Northern Africa and Western Asia,wat_share_lim_u,0.029240814837708,Urban,Limited (more than 30 mins),0.029240814837708
1078,2019,Oceania,wat_share_lim_u,0.007931006631570408,Urban,Limited (more than 30 mins),0.007931006631570408
1079,2019,Sub-Saharan Africa,wat_share_lim_u,0.0877989511507889,Urban,Limited (more than 30 mins),0.0877989511507889
1080,2020,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1081,2020,Central and Southern Asia,wat_share_lim_u,0.02439333009828918,Urban,Limited (more than 30 mins),0.02439333009828918
1082,2020,Eastern and South-Eastern Asia,wat_share_lim_u,0.0038615412543858297,Urban,Limited (more than 30 mins),0.0038615412543858297
1083,2020,Europe and Northern America,wat_share_lim_u,0.0037452085530160282,Urban,Limited (more than 30 mins),0.0037452085530160282
1084,2020,Latin America and the Caribbean,wat_share_lim_u,0.0021222959009541058,Urban,Limited (more than 30 mins),0.0021222959009541058
1085,2020,Northern Africa and Western Asia,wat_share_lim_u,0.02978447506998131,Urban,Limited (more than 30 mins),0.02978447506998131
1086,2020,Oceania,wat_share_lim_u,0.006416150045738697,Urban,Limited (more than 30 mins),0.006416150045738697
1087,2020,Sub-Saharan Africa,wat_share_lim_u,0.08801638593461233,Urban,Limited (more than 30 mins),0.08801638593461233
1088,2021,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1089,2021,Central and Southern Asia,wat_share_lim_u,0.02466741163571,Urban,Limited (more than 30 mins),0.02466741163571
1090,2021,Eastern and South-Eastern Asia,wat_share_lim_u,0.0037957594861301697,Urban,Limited (more than 30 mins),0.0037957594861301697
1091,2021,Europe and Northern America,wat_share_lim_u,0.0036451716744174633,Urban,Limited (more than 30 mins),0.0036451716744174633
1092,2021,Latin America and the Caribbean,wat_share_lim_u,0.0020680925531678124,Urban,Limited (more than 30 mins),0.0020680925531678124
1093,2021,Northern Africa and Western Asia,wat_share_lim_u,0.03035503728892141,Urban,Limited (more than 30 mins),0.03035503728892141
1094,2021,Oceania,wat_share_lim_u,0.006444816810838848,Urban,Limited (more than 30 mins),0.006444816810838848
1095,2021,Sub-Saharan Africa,wat_share_lim_u,0.08834170013861678,Urban,Limited (more than 30 mins),0.08834170013861678
1096,2022,Australia and New Zealand,wat_share_lim_u,0.0,Urban,Limited (more than 30 mins),0.0
1097,2022,Central and Southern Asia,wat_share_lim_u,0.02485268412341786,Urban,Limited (more than 30 mins),0.02485268412341786
1098,2022,Eastern and South-Eastern Asia,wat_share_lim_u,0.0037311790140268173,Urban,Limited (more than 30 mins),0.0037311790140268173
1099,2022,Europe and Northern America,wat_share_lim_u,0.0033927571476213563,Urban,Limited (more than 30 mins),0.0033927571476213563
1100,2022,Latin America and the Caribbean,wat_share_lim_u,0.002074962179110543,Urban,Limited (more than 30 mins),0.002074962179110543
1101,2022,Northern Africa and Western Asia,wat_share_lim_u,0.03083341178409846,Urban,Limited (more than 30 mins),0.03083341178409846
1102,2022,Oceania,wat_share_lim_u,0.004329962814112169,Urban,Limited (more than 30 mins),0.004329962814112169
1103,2022,Sub-Saharan Africa,wat_share_lim_u,0.08734451830218123,Urban,Limited (more than 30 mins),0.08734451830218123
1104,2000,Australia and New Zealand,wat_share_unimp_r,0.005453126064389139,Rural,Unimproved,0.005453126064389139
1105,2000,Central and Southern Asia,wat_share_unimp_r,0.15149758390476414,Rural,Unimproved,0.15149758390476414
1106,2000,Eastern and South-Eastern Asia,wat_share_unimp_r,0.24057929853201426,Rural,Unimproved,0.24057929853201426
1107,2000,Europe and Northern America,wat_share_unimp_r,0.021801714884687372,Rural,Unimproved,0.021801714884687372
1108,2000,Latin America and the Caribbean,wat_share_unimp_r,0.16386140796508902,Rural,Unimproved,0.16386140796508902
1109,2000,Northern Africa and Western Asia,wat_share_unimp_r,0.1593593312455123,Rural,Unimproved,0.1593593312455123
1110,2000,Oceania,wat_share_unimp_r,0.1557609083528479,Rural,Unimproved,0.1557609083528479
1111,2000,Sub-Saharan Africa,wat_share_unimp_r,0.3518677027220776,Rural,Unimproved,0.3518677027220776
1112,2001,Australia and New Zealand,wat_share_unimp_r,0.005467465895748601,Rural,Unimproved,0.005467465895748601
1113,2001,Central and Southern Asia,wat_share_unimp_r,0.14585892574026385,Rural,Unimproved,0.14585892574026385
1114,2001,Eastern and South-Eastern Asia,wat_share_unimp_r,0.23891791432940906,Rural,Unimproved,0.23891791432940906
1115,2001,Europe and Northern America,wat_share_unimp_r,0.021512243536422403,Rural,Unimproved,0.021512243536422403
1116,2001,Latin America and the Caribbean,wat_share_unimp_r,0.1570653694165774,Rural,Unimproved,0.1570653694165774
1117,2001,Northern Africa and Western Asia,wat_share_unimp_r,0.1575648831178892,Rural,Unimproved,0.1575648831178892
1118,2001,Oceania,wat_share_unimp_r,0.15635047551554648,Rural,Unimproved,0.15635047551554648
1119,2001,Sub-Saharan Africa,wat_share_unimp_r,0.3445072042039913,Rural,Unimproved,0.3445072042039913
1120,2002,Australia and New Zealand,wat_share_unimp_r,0.005462035318889349,Rural,Unimproved,0.005462035318889349
1121,2002,Central and Southern Asia,wat_share_unimp_r,0.14032960169334693,Rural,Unimproved,0.14032960169334693
1122,2002,Eastern and South-Eastern Asia,wat_share_unimp_r,0.22809339839353754,Rural,Unimproved,0.22809339839353754
1123,2002,Europe and Northern America,wat_share_unimp_r,0.020875944933681556,Rural,Unimproved,0.020875944933681556
1124,2002,Latin America and the Caribbean,wat_share_unimp_r,0.14884712146883256,Rural,Unimproved,0.14884712146883256
1125,2002,Northern Africa and Western Asia,wat_share_unimp_r,0.15520525184418238,Rural,Unimproved,0.15520525184418238
1126,2002,Oceania,wat_share_unimp_r,0.15695873616621725,Rural,Unimproved,0.15695873616621725
1127,2002,Sub-Saharan Africa,wat_share_unimp_r,0.3390903489446179,Rural,Unimproved,0.3390903489446179
1128,2003,Australia and New Zealand,wat_share_unimp_r,0.004761536761256063,Rural,Unimproved,0.004761536761256063
1129,2003,Central and Southern Asia,wat_share_unimp_r,0.13488101013181017,Rural,Unimproved,0.13488101013181017
1130,2003,Eastern and South-Eastern Asia,wat_share_unimp_r,0.21715006536064183,Rural,Unimproved,0.21715006536064183
1131,2003,Europe and Northern America,wat_share_unimp_r,0.020223457453289642,Rural,Unimproved,0.020223457453289642
1132,2003,Latin America and the Caribbean,wat_share_unimp_r,0.1418816036539565,Rural,Unimproved,0.1418816036539565
1133,2003,Northern Africa and Western Asia,wat_share_unimp_r,0.1511590181747522,Rural,Unimproved,0.1511590181747522
1134,2003,Oceania,wat_share_unimp_r,0.15760626544933432,Rural,Unimproved,0.15760626544933432
1135,2003,Sub-Saharan Africa,wat_share_unimp_r,0.3335584711220775,Rural,Unimproved,0.3335584711220775
1136,2004,Australia and New Zealand,wat_share_unimp_r,0.004064800374631524,Rural,Unimproved,0.004064800374631524
1137,2004,Central and Southern Asia,wat_share_unimp_r,0.1292412661056386,Rural,Unimproved,0.1292412661056386
1138,2004,Eastern and South-Eastern Asia,wat_share_unimp_r,0.20621737282609096,Rural,Unimproved,0.20621737282609096
1139,2004,Europe and Northern America,wat_share_unimp_r,0.019578961598886852,Rural,Unimproved,0.019578961598886852
1140,2004,Latin America and the Caribbean,wat_share_unimp_r,0.13503486762609798,Rural,Unimproved,0.13503486762609798
1141,2004,Northern Africa and Western Asia,wat_share_unimp_r,0.14714776722715772,Rural,Unimproved,0.14714776722715772
1142,2004,Oceania,wat_share_unimp_r,0.15826843799852355,Rural,Unimproved,0.15826843799852355
1143,2004,Sub-Saharan Africa,wat_share_unimp_r,0.32793472516192995,Rural,Unimproved,0.32793472516192995
1144,2005,Australia and New Zealand,wat_share_unimp_r,0.0033714042763916766,Rural,Unimproved,0.0033714042763916766
1145,2005,Central and Southern Asia,wat_share_unimp_r,0.12360180879649844,Rural,Unimproved,0.12360180879649844
1146,2005,Eastern and South-Eastern Asia,wat_share_unimp_r,0.19695642550619336,Rural,Unimproved,0.19695642550619336
1147,2005,Europe and Northern America,wat_share_unimp_r,0.02944521340593282,Rural,Unimproved,0.02944521340593282
1148,2005,Latin America and the Caribbean,wat_share_unimp_r,0.12821499272917208,Rural,Unimproved,0.12821499272917208
1149,2005,Northern Africa and Western Asia,wat_share_unimp_r,0.14148162508678055,Rural,Unimproved,0.14148162508678055
1150,2005,Oceania,wat_share_unimp_r,0.16407374504564842,Rural,Unimproved,0.16407374504564842
1151,2005,Sub-Saharan Africa,wat_share_unimp_r,0.3225125844398048,Rural,Unimproved,0.3225125844398048
1152,2006,Australia and New Zealand,wat_share_unimp_r,0.0026801235555479674,Rural,Unimproved,0.0026801235555479674
1153,2006,Central and Southern Asia,wat_share_unimp_r,0.11800573065365502,Rural,Unimproved,0.11800573065365502
1154,2006,Eastern and South-Eastern Asia,wat_share_unimp_r,0.18768384046897804,Rural,Unimproved,0.18768384046897804
1155,2006,Europe and Northern America,wat_share_unimp_r,0.028845300583908707,Rural,Unimproved,0.028845300583908707
1156,2006,Latin America and the Caribbean,wat_share_unimp_r,0.1214417879069399,Rural,Unimproved,0.1214417879069399
1157,2006,Northern Africa and Western Asia,wat_share_unimp_r,0.1357241341039955,Rural,Unimproved,0.1357241341039955
1158,2006,Oceania,wat_share_unimp_r,0.16988611864794514,Rural,Unimproved,0.16988611864794514
1159,2006,Sub-Saharan Africa,wat_share_unimp_r,0.31701812158215853,Rural,Unimproved,0.31701812158215853
1160,2007,Australia and New Zealand,wat_share_unimp_r,0.0019875035318211156,Rural,Unimproved,0.0019875035318211156
1161,2007,Central and Southern Asia,wat_share_unimp_r,0.11229834941722897,Rural,Unimproved,0.11229834941722897
1162,2007,Eastern and South-Eastern Asia,wat_share_unimp_r,0.17841549204315105,Rural,Unimproved,0.17841549204315105
1163,2007,Europe and Northern America,wat_share_unimp_r,0.02824658840940906,Rural,Unimproved,0.02824658840940906
1164,2007,Latin America and the Caribbean,wat_share_unimp_r,0.11471255613547034,Rural,Unimproved,0.11471255613547034
1165,2007,Northern Africa and Western Asia,wat_share_unimp_r,0.12985006009493677,Rural,Unimproved,0.12985006009493677
1166,2007,Oceania,wat_share_unimp_r,0.17570982187025622,Rural,Unimproved,0.17570982187025622
1167,2007,Sub-Saharan Africa,wat_share_unimp_r,0.3115688157080547,Rural,Unimproved,0.3115688157080547
1168,2008,Australia and New Zealand,wat_share_unimp_r,0.001296470424507274,Rural,Unimproved,0.001296470424507274
1169,2008,Central and Southern Asia,wat_share_unimp_r,0.10660290707845908,Rural,Unimproved,0.10660290707845908
1170,2008,Eastern and South-Eastern Asia,wat_share_unimp_r,0.16932580953538023,Rural,Unimproved,0.16932580953538023
1171,2008,Europe and Northern America,wat_share_unimp_r,0.03090606208751314,Rural,Unimproved,0.03090606208751314
1172,2008,Latin America and the Caribbean,wat_share_unimp_r,0.10804593579155113,Rural,Unimproved,0.10804593579155113
